text,tag
Afwahon par dhyan na dein,NAG
Chup salo Tom logo ka ahi kam he midiya walo sarkar ko badnam mat karo,NAG
Kuttiya ka bache ki aankhe bhi hafta 10 din me khul jaati h  tum andhbhagto ki kb khulegi . Ye vaccine nahi jahar h,OAG
Mai toh kehta hu taali thaali se filal kaam chalao  vaccine arnabi lene ke baad sonchengey,NAG
A  re madarchod  tumko vaccines Lena hai to lonahi lenaho matlo,OAG
Zee news walo gandh failana band karo Ab desh ko sabse jada darr news dekhkar lagta h,NAG
Agar isi tarah afwah failata raha zee news to koi bhi nahi lagwayega vaccine.,NAG
Bahut khusha the naa,NAG
Tum news walo ka ho gya dimak khrab bsdi walo kuch to shi dikha diya kro  b.k.l bc mc,OAG
Political leaders kyu nai laga rahe vaccine  पूछता है भारत,NAG
Ese bhi koi mot hoti thi to kya bolte they. Veksin me kharabi hoti to bahut marte. Or kyo nahi mare,NAG
"Sushant Singh Rajput, Kai logo ki Yaado Mai aaj bhi ho tum, Aaj 21 January tumhara Birthday,Miss you.",NAG
Badnam karna band karo bharat ki mehnat se vacsin bani tum yuhi bhokte raho,NAG
Pahle banane vale vaigyanikon aur netao ko lagana chahiye,NAG
Midiya ka control hona chahiye jese out country,NAG
En ka kaam bhokne ka or ye bhoke ge,CAG
Nhi matlab jo laakho logo ko vaccine laggi h we to sare chutiya hai bhaai maut ka kaarn kuch or bhi ho sakta hai,CAG
Pehele bollywood ko lagana chahiye   2nd politician then journalist ko uske baad common people's haha,NAG
Sarkar se kaho 15 lakhs Ka muwabja Dai marne wale Kai pariwar walo ko,NAG
Z news v ab jhut news failane laga,NAG
Media ko to  modi ji control krte h,NAG
Afwa mat falao  Dawai kam karegi,NAG
ye khabar bhi jab tak highlight rahegi jab tak pharma company media ko uska hissa na pohcha de,NAG
Pahle to ap lug zee news ko bap mante hoo lakinn abi fake kase hui,CAG
Jo bhi but es medicine ko trial ki or jyda jrurat hai...beacuse daily side effects ho raha hai ya death ho rahi hai,NAG
"India pa baroosa nahie Hain,ya death Corona vaccine zahir laaga sakta hain",NAG
ma chodwao tum log,OAG
"Aabe ye sab jhut mat failaao , vaccine se marr nai sakta bhai koi , wo kisi aur reason se mara hoga",NAG
Aakhir hamaare Desh ke Bade Neta kyu nahi lagwa rahe is vaccine ko Vo Lagwayenge to Janta ko kuchh kahne ka mauka nahi milega,NAG
YE TOU HOTA HI HONE DOU AAJ NAHI TOU KAL TOU MAROGE MAUT AAYA MAR GAYA IN SAB VACCINE JO BHARATH NE BANAYA WUN KO BADNAAM KARNE KE LIYE SAARI DUNIA HAMARI PICHE LAGI HUWI HAY PAR KOI BHARATH KA BAALBAKA NAHI KAR SAKE GA JAIHIND JAIBHARAT ZINDAVAAD HAR HAR MAHADEV TERI LEELA APARAMPAR JAISHIRIRAM JAISIARAM BANDE MATRAM,NAG
aaisa toh nahi hai ki vaccine lagane se koi amar ho jayega toh yee title kyu ?VACCINE LAGANE K BAAD EK  KI MAUT,NAG
"Fudu log kabi nahi sudrange ,qki inke muh may bawaseer hai",CAG
Thu thu thu  hi tumpe deshdrohi saalr,CAG
Sabse pehle in news walo ko pakad kar vaccine lga do fir koi na marega,NAG
Vaccination se jitna mot ho rhi hai etni to krona se nhi hui,NAG
Ab to zee news ko bhi ye kehna pad raha h . Ab to man lo.,NAG
Vaccine se hi maut ho rahi hai hai,NAG
Pehla vaccine neta media de laga do desh bach jayega,NAG
Pahle leaders ko hi lagani chahiye thi yeh vaccine,NAG
Corona se kum vaccine se marne ka erada hai kya,NAG
Putin.biden ne vaccine lagwaye modi kab lagwayenge,NAG
Vaccine ke bad kisi ko  nahi aayi n isapr bhi news bana dege.....,NAG
"Vaccines ke bare study karo... Google par sari information hai ... Tab samjh aajayega ... Ye jaruri hoti hai, but kuchh side effects bhi hote hai....",NAG
Bhai vaccine hi hai bs virus se baxne ke liye amar nahi ho jaoge lgva ke,NAG
"ki ye to government ki v favorite thii,.....phli baar virodh ka sur dekhne mil rha h.....",NAG
Tabhi Modi ko second round mei lagegi Vaccine... kyun ki practical toh public pr ho rha h,NAG
Jaise Phle dusri vimari se mrne walo ko carona bataya jata tha,NAG
Sudhar jao beshaemo  fake news band karo harmiyo,OAG
Sahi bol rhe h ye logo ka kmm yhi faltu me ku6 n ku6 bolte rhna h maine bhi aaj vacine lgawya but hme to ku6 nhi hua,NAG
Modi jji hai kabi galt nhi karge jai Modiji ke,NAG
Znew ki third class cenal,NAG
Ye zee news koi chamcha fake id se chalata hai....,NAG
WHO ne manjuri de chuki h,NAG
ek aadmi vaccination ke baad gadi drive karte hue truck ke niche aa kar mar gaye..tow uske baad uske podoshi road block karke nare lagane lage... vaccine  bill wapas lwo  wapas lwo,NAG
Corona vaccines ke side effects hain ye death cardiac arrest hoga hi,NAG
Main To sabse pahle Apna mota wala injection Kanchan Jha ko lagaunga,CAG
Chutiya sala. Tu gar me  Kaha,CAG
Sabse pehle leaders ko lagana chaiya... Baki kamo me jese sabse pahle hote hai vese hi leaders 1st pta to chale kitni save hai vaccine,NAG
abe pahle pm or grih mantry ko lagana chahiye,NAG
Sahi h ab vaccine ke naam par janta ko maar do pehle corona ke naam par maar diye fuddu sarkar,CAG
Modi needs pehle kyu nahi lagwaya,NAG
6 desho ko vacsin ja chuki hai wanha to kuchh bhi nahi hua akhir vacsin to wahi hai...,NAG
Kitno ko fayda huaa ye nhi btayegi midiya,NAG
Bhai jiski aa gai bo tho marega,NAG
Bc isliye aag lga di seerum insitute mai... ab bolega nehru ne aag lagayi  wo ni chahga  aage badhe bjp,OAG
Bhi Mane b vaccine lagwai h koi prob nhi mast hu mere yaha ka Pura staaf ne lagwaya h Kisi ko koi prob Nhi h,NAG
vaccine lgarkr mar rhe to ese kon sa jinda rhega sb ...,NAG
Aisa kyo lagra hai  ke hamare  modi ji. Janta ko.. Surprise dena chahty hai..  .. Jo jo. Corona se bachha.. Use. Ye  laga kar mar dalo..,CAG
Tho kya karana 10 me se 1 marega jaroor 9 tho safe haina,NAG
Asa khuch nhi hai ji vaccine se koe moth nhi Hoti mante hai khuch time body me vikness or temp aata hai wo bhi 24 30 hours me normal dolo tab se tik ho jata hai to so plz etni afwahe bhi na flaye jii,NAG
Dharmpal bhai g  very good comment,NAG
"Vaccine bilkul safe hai, kripaya afwah na failayain.",NAG
"Pehle Raja & Nawab tareef karane ke lie Bhand rakhte the, Wahi kaam aaj Media kar raha hai",CAG
inko hua hoga side effect,NAG
Mar jao gi dhudhte dhundhte kamiy,NAG
Suaro ke liye to ye kala din h unhe to sirf mulla ki vaccine pasand h n kch hybrids ko bhi,OAG
Agar suar Corona vaccine lenge jarur side effect hoga,CAG
Kanchan jha app ko toh kabhi acha bi socho,NAG
Ye ginti kar k rakhi hai inko sab pata h,NAG
ekdam sahi kaha,NAG
mera bhi eak injection leyle 9 mahine ke baad me pede bategi.,CAG
Sab jhut bolte h news wale koe na Corona horha bakwas sab jhut,NAG
Kanchan Jha kidhar hai,NAG
Chamchon ki G fat gayi,OAG
Apne gadhe ko b lgaya ya nhi...,CAG
Ek Tika kanchan jha ke laga dena,NAG
Kanchan Jahan tu mota wala Tika lagva aaegi Ho bhi double topi wala,NAG
Jhaansa ram ko bhi lgayo,NAG
Y kon h khanchan jha saali rand,OAG
Bakwas vaccines,NAG
Thumari. Ma  ki   gan,OAG
"We proud to be an Indian. We 101% trusted our Dr, Scientists and Nurses for hard working.",NAG
Dileep good bro ye ladki esi ke layak hai kutiya,CAG
Kanchan ji bjp hai ye aakro par viswas nahi karti naam kamane par viswas karti hai,NAG
In our dist 4k people took it. No side effect yet.  Hope for covid free India.,NAG
Kanchan Jha ne lagaya tika,NAG
Kidhar mar gaye ye kanchan jha .ak teka usko bhi lagna chahiye .wo bhi pappu mutra ka,CAG
kidhar lag raha h,NAG
Kanchan Jha narve me side-effects hua hai pfizer ki vaccine se news padhati nahi aur tang aada deti ho pappu ki tarah akal se kam lo bheesh kyo bani firati ho,CAG
"But some chamchas are so desperate to find out how many have some minor side effects.   So very frankly you don't get vaccinate, it's so simple",NAG
Tu sali kabhi to subh bol,CAG
Papu se puchho.,NAG
Yai mal kon hai,NAG
Are bhai kachan jha ki dila de yaar,OAG
Iska bas Sawal hi uthta hai  aur kuch to uthta nhi,OAG
"Mulla ko Pakistan bhejo, NRC Or NPR lao",OAG
"Kutto ki pedaiyish hi ishe desh ki liye galat hai , phele deshbhakti sikho phir samvidhan ki bate karna",OAG
"Ab Is sowar ki baat p Sarkar chalye jaygi , Modi O hai Jo Is Desh ka Pradhan Sewak hai , Jose Duniya Salam karti hai. Hoga wahi Jo Modi ji ne soch rakha hai.   Jii Shree Ram",OAG
Ye HINDUSTAN hai. Kisne bola hai secularism hai yaha per. Hum Hindu hamare dharma ki raksha karne ke liye aage rahenge.,NAG
Owasi Modi Par Hi Sawaal Uthte Hai Lekin Pakistan & Aatanqwad Par Khamosh Rahta Hai.      Yani Hindustan Ka Bordar Paar Se Bada Dushman Apne Hi Desh Me Hai.,CAG
Agla kadam Hindu rashtra kior.....jai sri Ram,NAG
Ye Hindu ka desh hai our modi ji Hindu mandir ka nib rakhne ja rahe hai jo apne ko Hindu desh member nahi mante hai unke liye Pakistan is liye banwaya tha waha ja kar bhoke  yaha Koi sunne wala nhi hai jo sunte the Wo khud ko bachne ki kosish me lage hai,CAG
Mahjid me muslmano ko jane se nhi rokte to pm Modi ji ko ram mandir janm bhumi par jane se keyo rakte ho bhai owaisi ko gad me mircha kyo lag rha hai,OAG
"Babar ki Nati  Yakub tuki sone ki Eta de ranhe he, aur Owaisi virodh kar raha hai, kya baat hai, kyunki ek origional Musalman hai aur ak converted duplicate hai,  jinke purvaj Apne swadharm se gaddari kar Ke lalach ke vajah se apna Dharm ko Badal sakta hai, wah kitna Khatarnak  baiman, nafrat failane wala ho sakta hai isase pata chalta hai .",CAG
Ye sale khud to samvidhan ko mante nahi aur dusro ko samvidhaan ka gyaan dene lagte hai.  Mera aise logo se nivedan hai ek baar humare pm ki jo sapath hai use jarrur sune.usme aisa kahi bhi nahi kaha gaya ki ve kisi bhi dharmij  ayojan me nahi jayenge.  Ye alag hi hai paida hote hindu hai .baad me khatna karake musalmaan bante hai.aur kahte hai hum musalmaan hai.imaan ke pakke ho to bolo na .paidaisi hindu ho.tab samvidhaan ki yaad nahi aati.tab sariyat ghus jati hai.,CAG
Yo barsati medak fir Aa gya h,CAG
"Agar P.M.pe sawal ye utha raha hai, uske hisab se to koi bhi politicians dharmik places pe nahi jana chhahiye, behtar hai owaisi suruat apni hi party se kare ,koi masjid me nahi jaye ya koi bhi dharmik place me nahi jaye, phir ham sochenge ki kya karna hai, dusro ko nashiat dene wale apne àap ko nap lo tum kitne pani me ho. Ab aise sadak chap log P.M. ko samvidhan sikhayenge, pahle apne ko cheque karo,",CAG
sun suar Modi ji mandir ki niiv rakhne jaege aur bhut jaldi tujhe dafnane bhi jaege itna sb kaam hota ja rahaa hai tere bhaukne ke baad bhi tujhe to ab tk allha myaia ko pyara ho jana chahiye tha teri kaum kr log bakriid manate hai hum log ovesiriid manaege tukhe halal karke isliye sambhal ja apni juban ko lagaam de aur chup chaap baedha rahe,OAG
Modi g koi rok nahi satka owaise kya hokharega madar chod sale chutiya Ram mandir ko nirman k liya ayangee modi g jorur aayangee Owaise sale rok sakhe too rok le modi g ko agar too nahi rok paya too tere baap ko madat le le Too bhi kuch ukhar nahi payagee Modi hai munkim hai JAI SREE RAM,OAG
jali jali gand jali bhai logo isko barnal de do,OAG
Sab se bada neta man ne wale apne aap ko os aaine me kyo nahi dekhte jaha apne aap ko bada lider samjhte ho apni soch apne pass rakho hindu dharm ka sab se bada dharmik mandir ramjanm bhmi hai jo ham hinduo ko mila gaya hai ab apne t ekad me khus raho hamare mamle me tang na ladao jab des pakad hua tha tab kaha they yad karo is din ko jab musalmano k liye ek des nangarhar tha agar taklif ho rahi ho to chalet jao bhart se,NAG
Modi Sir kya Muslim hai jo ki RAAM mandir m nahi jaya ga puja m modi Sir sab say pahaly Hindu hai or us k baat o p.m hai india k kahe ve ja sakta hai India m Owaisi kun hota hai pucha na bala p.m say jana chaieya ya nahi p.m na unsay ray leya hai kya jai shri RAAM jai shri RAAM RAAM mandir bana hai RAAM ki kasam,NAG
Suprim court ray ke bad ye Ayodhya masla kisi dharma nehi raha ye desh ka masla hai.aur Hindu dhram main har Subh karya main gharka jo murabi log yaneki head person karta bante hain aur puja main baith te hai.isiliye abhi desh ka murabi Modi jee ko puja main karta ban na jaruri hai aur o ye kam karenge.kisi muslim ya kisi desh drohi ke kahene per niyam badal nehin jaega.kan khol kar sun lo gaddar Desh drohiyon,NAG
Hamari demand hai ki OBC ko sansad se bahar kar dena chahie Arjun jinke owaisi ke pichwade dand barsana chahie Na jaane kitne baap se paida hua ya owaisi nice ka koi dharm hai nice ka koi baton ka koi matlab hai sirf dhadkave lagao apni Jeb garam kar Bharat ke purane Muslim bhai jo hai vah bilkul bhi uski Baat Nahin sunte,OAG
4th august tak bolne do phir 5th august main sab chup ho jayenge.  jai shree ram.,NAG
Desh ke sare gaddar bil bila ke bahar aa gaye hai hinduo me bhi chupe huye astin ke Sapole bhi pahchan kar liye gaye en dusto ka elaaj janta jarur karegi,OAG
Asaduddin Asaduddin Owaisi ka man ka bhosda uski man Ko chodo sab milkar uski ammi ko choda phir aur sudhar jaega madrachod Jay he Bharat mata ki Jay Jay Shri Ram Jay Hind,OAG
Ram ram arnav g good.   hindustan ka raja nahi jae ga to kon jae ga Modi g is desh ke raja  Is desh ki shan hai Humare dilo mein inka ghar hai Hum Modi g ke bete hai To Modi g na jae ge to kon jaega  Jab sacha imandar raja kahi jata hai to only vo apna hi lagta hai jai shree ram,NAG
"Aab hume is chutiye se gayan lena padega,kiya sahi hai kiya glat hai,isko dar hai ki modi ji puja mai jayenge to phir see 2024 hinduo ka ho jayega,beta hindustan hamara hai hamara hi rahega,jai sree ram",OAG
"Inko 440 volt ka jhatka laga huwa h, ab usme mirchi aur dal do maja aajayega",CAG
Wah pr Masjid thi Masjid or Masjid Rahegi Inshallah or wah Masjid Banegi,NAG
Masjeed jaye to thik mandir jaye to khatra enki maa ki aakh sale etne gire kaha se ho be madhr jato desh ke gadaro dogalpan ki bhi koi seema nahi jo muglo ke avlad hai unko bura laga jo madhr jat hindu hokar bhi ram chandr mahraj ka virodh karte hai unke DNA falt hai eska 101 parsent garnti hai,OAG
In logo ko apna SA matlab h inkar irado par Pani fer gya .inlogo ko Hindu or hinduo ki har bat SA nafart h ya log bhart ko Islamic country banana cahta hpar Kuch hinduo ki abhi bhi aanhka band h par m kush hu ki bhut sa SA hinduo ki aankha khul gyi h,NAG
"Mujhe bhut accha lag Raha hai Yar.islami rastra ki tarah humara bhi Hindustan dheere dheere Hindu o ka desh ban Raha hai .... I am proud of modi n yogi shah .... Love all three of u,... Please remove these democracy of all religion n create only Hindu rastra ... Jay Sri RAM. I love india.",NAG
Kabhi atankwad ka bhi birodh kar liya kar harami. Ye India ki khoobsurti hai jo Man me aaye bhaukta rahta hai.,OAG
Jay shri ram Aaj tak jitane pm huwe sab musalmano Ke topi pahane Tab to achchha tha Es des me hindu ka kor kam hota hay to enhi topi walo ko mirachi lagati hay Are harami jis thali me khote ho usi me chhed karate ho namak harami hay sab,OAG
"Indira Gandhi babar ki kabra par P. M. rahte kyon apna sar rakhkar ro padi thi.  Dharm to apna apna hai, aap bhi to daadhi rakhte hai, chhota pajama pahnte hai hardam topi lagaaye rahte hai. Kabhi kisi ne toka kya?.  Hum hinduon ke dharm me taang maarne ki koshish na kare aap apni doglapan apne pass hi rakhein. Na to tum hindi rahe aur na pure musalmaan. Tum dogle hi kahe jaaoge.",CAG
Modi Bhumi Pujan Me Saamil Nahi Hoga Ye Owaisi Batayega.      Lekin Hindustan Ko Aag Lagane Waale Deshvirodhi Naare Lagaane Waale Pakistan & Aatanqwad Ke Virodh Me Lhamosh Rahega.      Ye Log Hindu Ko Itan Kamjor Hi Samajh Liya Hai Ki Kucch Bhi Bol Deta Hai Kyoki Hindu Jaatiwad Or Rajnitic Partyon Me Padkar Bata Hau Hai.,NAG
Subh kam subh hatho se hota h nahi itne sal se suwaro ki sarkar thi to kyu nahi kiya ye subh kam modi ji ke hatho se hona tha to ho raha h Or hona bhi chahiye kyuki wo desh ke PM h or sab unhe chahte h  Jai sri RAM,CAG
modiji ram bhakt he kyo nh jayege ram mandir unke ajenda me he pehle ye log kehte the tarik nh batayege ab batadi to mirchi lagi he,NAG
Modiji ko mana karne bala a kon ha? modiji des ka p.m ha kaha jana ha ar kaha nahe jana a bolne bala kon ha.huma garb ha k hamare des me aisa p.m ha jo bolte ha o karte ha.jai sree ram,NAG
Yah rajniti ka byan Nahin hai aise baen dete Hain video per uska matlab hai ki apna naam aur Musa karna chahte ki hamari itni chalti hai main video wale se ek nivedan karta hun aap aisa byan lete ho ho FIR channel mein faila dete ho aisa felana band kijiye jyada channel per lakh hai unko hero banaa dete ho yah video Apne dustan mein jo faltu log rahte hain unko bakbak karna hai Hindustan ka kaam chance ke Marji se hoga jisko byan Baji karni hai usko chala jaaye Karachi Hindustan mein rahana hai vah byan Baji na Karen yah ham bi Ka hukum hai,NAG
Hum Chahthey hai hamara PM bhoomi poojan me jaye our poojan kate aur bhvya mandir ka nirman hojaye.  abi koi nahi rok sakthey. yeh sab publicity stunt hai gadharom ka.,NAG
Bhojpuri hero kitna hai is land Ek Ladka bol dijiyega ki Musalman ke gulami ek baat Bihar mein aayega thik hai pyar ko Pyar Kitna hero hai sab ke bol diya ki Bihari ko Musalman ko aapko bhi Rona padega aap Sabko,NAG
Obosi ki baap ki raj he jo modi ji ko rokega obosi aapni okad me rahe,OAG
Jab mahrshi Bishwamintra Gi yagy kiya to marich subahu tarika sab Raksha rakshsi bidhansh karna chahi lekin mari gai aaj uski janata janardan vagawan hota hi usko mregi,NAG
kiynu apna sarminda pan pakda jayega esliye problam hotihe  ram jahan modi wahan des ko bech ke khane walo tum kya jano ramke vakto ki barime ram tumara kalyan kare,NAG
"Ovessi masjido me kyo shamil hota hai wo bhi to rajnitik dal ka vidhayak hai,or gol topi kyo lagata hai usko bhi to janta ne samarthan diya hai wo bhi sabhi dharmo ko barabar kyo nahi dekh raha hai",NAG
Ye obesy hai kon iski okat keya hai ye isi ke liye fodak raha hai na ki esko nagrikta di gai hai dekh lo hamare hindu dharam ke bich me mat aao ham tre dharm k bich nahi ate fir tu kon hota hai pm ko bolne wala teri okat keya hai ye hamari bat hai pm ki bat hai tu jada mat fudak tera bhi ohi hasar hoga samajh jao nahi to bahut der ho jayegi,OAG
tum tv valo ianko ku  mahatav deteho asala gadhahe,NAG
Modi ak aisa sach hai Jo deash kea gardaron ko deash kea namak haramo ko our Bharat deash kea kuch aisea musalmano ko jo khatra Hindustan ka hai our tati karnea pakistan jatra hai in sabhi ko modi ji kil ki bhanti chubh rahe hai,CAG
Pm hona sa pahala modi ji hindu hai Abo hindu ram mandir nahi jayaga too tu jayaga bosdka Jada bol mat gand ma bambu dal danga chutiya,OAG
