text	tag
"#darbar_kii_kahani  #signora_or_agasta_helicopter  (Part-1) _______________________ maharani signora apane haath peeche baandhe... or pair ko lagbhag patakate hue.... bhare darbar main.... kisi baari bharkam mahishi kii tarah phunfakaarti huyi.... idhar se udhar bechaini se tahal rahi thim. achaanak sabha main maujuud har sabhasad ko aagney netron se ghoorte hue unche asana pe baithe.... oul ke kaan main poochi,... ""saare khutte aa gaye?""    oul apni donon bahen chadhaate hue kuch kanphujiyate hue, bolaa,""I think so....!"".   signora apane asana pe baith gai. uske baithte hi sabha main itnaa sannata ho gaya ki cheentee bhi khaanse,.. to uski aawaaj nagaade kii tarah lage.   "".......tum sabakaa may itnaa khyaal rakhi, or aaj jab i modi,......shah or swami ke saath mil ke.... hamaare saath ....""tharus"" khel rahe hai, to saare ke saare apni punch nichi kar liye ho?   ......... bagal main baithe 'tahamad latel ji' bade pyaar se bole,....  ""u '#taharrus' hota he pagali.......  idhar tahamad kaa munh khulaa, udhar signora kii sanasanaati laat padi munh pe, tahamad sahib munh ke bal gire sabha ke bich bich.  ...shabdon ko lagbhag chabate hue, cheekh ke boli signora, ""ssaale,... yahan ""bhabhi ji ghar pe hai"" serial chal rahaa he?? tum sab naakaaron ko ek mudda nahin sujh rahaa he ki media ko kaise bhatakaaya jaae??"" _______________________  tabhi chanwar dulaate 'bichudambaram' jhuk ke bole,"" aap kahen to modi ke chehre pe syaahi phinkava den?""  signora boli,"" is saale lungi chor kii lungi main... wo bada vaala kekada chodo re, jo hamaare maike se mangavaya tha, khaas isi nalayak ke liye.""  .......chanwar or jaldi jaldi dulne laga.   achaanak darban 'munis tiwari' kii aawaaj gunji,"" kripaya sab log apane apane haath, munh naak aankh, har chhed main spray laga len, khujali team darbar main haaziri dene pahunchne hi vaali he...""  sab log satark hoke baith gaye.  ________________________  khujali team kaa sardaar khujaliwal..., is kaan se us kaan tak khinse niporate hue,.... lagbhag jameen pe lotate hue bolaa,..."".....malikaa-e-hindosta signora kii jai ho, tofa kabool karen.....""  signora apane nae or kaabil gulam ko tanik ashapurna najaron se dekhte hue boli,""kuch karo, #agasta_mudde se bhatkaao janata ko.""  achaanak 'mukesh chhichhoria' bolaa, 'yaar bina mudde ke ab,.. nayaa mudda kaise gadhen'?  tabhi usko pichhawaade se chutki katati huyi khujali team kii rajnartiki.... 'kumari vishwa' ne, aankh maarthe hue adaa se kaha,......""mere jahe-naseeb sardaar kii IIT kii degree isi main he dalle saale, ki bina mudde kaa mudda kaise banaaya jaae..."" _____________________  achaanak ""sardaar"" ne apana suja hua munh uthaa ke kaha,...  ""degree se yaad aayaa...., ham log modi kii degree kaa mudda phir se uthaaenge""....""  isi baat pe ghanghor ""kaale kute"" ne thoothni upar uthaa ke 3 baar bhunk ke is prastaav ke paarit ho jane kii ghoshda kii.   tabhi signora thodaa sanshay main boli ki,.. ""agasta' kaa mudda bhul ke modi kii degree pe pil paden, kya itane tuchiye hai ""jhakat"" log ..?  tabhi haal main.. chirparichit aawaaj gunji,""........ wo ""bhakt"" hota he pagali.""  automatic rispance kii tarah.. matak ke boli signora,""... sahi pakde hai..!""   lekin tabhi histyrian aakhaaj main chikhi,""......pakado saale ko, i shuklava he, ye kahan chupa he hamaari meeting main,,?""  or udhar #shukla_ji roshanadaan se koode, or secondon main chhomantar,.....naarad muni kii tarah ud liye ....... lekin udate udate dimag main yahi chal rahaa tha ki ek bematlab ke mudde se, 'itani badi baat' kaise 'log' bhul jate hai???""  Er Pradeep Kumar jai hind....! FBP-2020/16"	NAG
A putter hataan ty Ni wikday tu labdi phren udharr kurry norr Jahan ka famous song hai	NAG
namr nivedan  sabhi mitro se nivedan he ki sainiko ke ho rahi maut se sabhi bhartiya aahat he or hona bhi chaiye lekin iskaa matlab ye nahi kii ham apni maryaada chhodkar kuch bhi kahe, virodh jarur kare kyoki ye baat hame sarkaar tak pahuchaani he lekin uskaa tarika sahi hona chaiye, bahotse log modi ji par or unki sarkaar pe aarope pratyarope kar rahi he lekin is bich bhashaa kaa upyog sahi tarikese nahi ho rahaa he jo munh main aaye wo bak rahe he, ve log bhul rahe he ki ye vahi sarkaar he jisane sargical strike karke pakistan ko karaara jawaab diya tha, modi ji ko hamase behatar samaj he wo vakt anaper sahi nirnay lengen, sabase vinati he apane jubaan par sanyam rakhen kyonki yahi sarkaar he jisase hamen ummide he varna baaki ko to aap sabhi ko jaanate hi ho ...  sahamat ho to share kare... #jai_hind	NAG
hamen india ko harana ka koi shok nahi ha ham chahta hn k india bhe progress kara or pakistan bhi ......lekin yeah issue solve hona chaya let the people of kashmir to decide ....ugar woh azad hna chahta hn to karo Un ki resolution k hisab sa refrendm karwao ugar tm log jeeta to kashmir tmhara	NAG
@ kishan bhardwaj.. .kya tum ne by choice janam liya hai.hundusam family me.. yar ye bhagwan ke hath me hein usne aapka janam hindu family me kiya.. ager muslim family me aapne hanam liya hota. to aap hindu ko katne ki baat kerte.. .aise hi log india me muslim aur hindu issue banate hein. .yar kudrat bhi koyi cheez hai usne hame insaan bana ke bheja. .kya hindu kya muslim. .ye kuch logon ka dimag sochta hai. .ki hamara mazaha.. tumhara mazab. .are ye bhagwan ke hath me hein. .ager mujhe christanity me janam deta me ussi ko manta.. ager muslim me deta to me ussi ko manta.. bhai ab hindu me diya hai tu hindu ko manna hai mger kisi aur se nafrat nahi kerni hai..	NAG
ABP news ka dhanyavad is khabar say Avgaat kranay kay liya	NAG
"agar aap part time job karke 15000 - 50000 Rs. FIXED INCOME kamanaa chaahate he to .......aaiye DIGITAL INDIA ke is Revolutionary concept se judiye.....or ghar se operate karke pese kamaaye.. Duniya ka pehle Zero investment ka international MLM business (WORLDWIDE)... JOIN hone ke liye aap  \U0001f518 apane phone ke PLAYSTORE main CHAMPCASH likho or us app ko apane mobile main install kar lo ! \U0001f518 ab app par click karo or sign up par click karke apni ditels bhar do. \U0001f518 SPONSOR ID poochhega vahaan par *4388007* daal do \U0001f518 Complete ""CHALLENGE"" aur apna id activate karke business se jud jao. 100% legal income  .*sponser I'd 4388007"	NAG
man or dimag se  hamaare   desh ke sarkaar bahut kam kar liya he, par ab vivek purna  tathaa samasya ke jad ko pehle samajhe phir us pe nirnay le. isi main  hamaari tathaa vishwa kii sarthtakt .	NAG
\U0001f4b0\U0001f4a5Online work\U0001f4a5\U0001f4b0  Part time job  karke Rs.15000 - 50000 kamanaa chaahate he to .......aaiye   .......DIGITAL INDIA......  se judiye......Zero investment.... JOIN hone ke liye aap   1\u20e3 apane phone ke play store main Champcash money free likho or us app ko apane mobile main install kar lo ! 2\u20e3 ab app par click karo or sign up par click karke apni ditels bhar do. 3\u20e3 Refer id of sponsor poochhega vahaan par 10564106 ,daal do  is I'D (10564106 )ko khaali paper par likh len aage jarurat packegi  4\u20e3 complete challenge 9 apps aur apna id activate karke business se jud jao.	NAG
Shabbir Ali  kuch log h Praful Jadhav jaise jo shak ki he nigah se dekhte h. But hamare jaise bhai bhi h .jo kebal enshaniyat or har dharam ko dil se salam karte h. Esliye asa logo pe dheyan mat dena bhai. Asa kuch galat log har dharam me h. Jinki wajah se sab badnaam hote h	NAG
bhartiya team ko kya ho gaya he pichley kai saalon se hamen ek hi chiz dikhaai detii he ki chaahe kaisaa bhi toornament ho final ke liye hamen sadaiv duusari timon ke nateezon par kyon nirbhar hona padataa he or ye paristhitiyaan kab badalengi. yadi kisi ke paas iskaa uttar he to vah apane vichaar apni tippaniyon ke madhyam se prastut kar sakate hai.	NAG
aaj ataljee ki jagah Gandhi jee hote to 88 saal ke hone ke baad bhi wo sarkaar se ladtey insaaf ke liye  no one can touch the Mahanata of Mathama jee	NAG
vah to 12 ghante hote hai 1 din ke andar agar 24 ghante hote naa ek din main to 200 karod kama leti	NAG
Hi guys.. Indian Ho toh India ka saath do.... Jai hind	NAG
Hello  kejri   ki  party  hai	NAG
laajawab. desh prem se ot prot.aakhri aadmi ke prati sachhee samvednaa.vikaas kaa prahari. jai hind.!!	NAG
aal india khulaa chalange jisko hoga sahi gyaan  vahi karegaa puraa kaam  duuri naa dekhe asli kaam dekhe samasyao se pareshaan turant kuch ghanton main samaadhaan wo bhi ghar baithe +91-99156-15359 specialist:- vaseekaran, prem-vivaah  mata-pita ko manaanaa, sautan-dushman chhutkaaraa ghar mai kalah-kalesh rahanaa, pati-patni mai anban kaam-kaaj mai ghaataa, karj ho janaa,sharaabi ko bina bataae sharaab chhudwaye, baccha naa hona yaa hokar nasht ho janaa yaa ladkiya hona, latary number or bhi bahut samasya kaa samaadhaan he pandit ji ke paas ek phone kar apni samasya kaa samaadhaan paao mo:-+91-99156-15359	NAG
"DIGITAL INDIA JOB Earn money with your smartphone work daily 2 hours per day earn rs 500 to 600 daily life changing opportunity type ""JOIN"" & send to my whatsapp number 09464061516"	NAG
aal india khulaa chalange jisko hoga sahi gyaan  vahi karegaa puraa kaam  duuri naa dekhe asli kaam dekhe samasyao se pareshaan turant kuch ghanton main samaadhaan wo bhi ghar baithe +91-99156-15359 specialist:- vaseekaran, prem-vivaah  mata-pita ko manaanaa, sautan-dushman chhutkaaraa ghar mai kalah-kalesh rahanaa, pati-patni mai anban kaam-kaaj mai ghaataa, karj ho janaa,sharaabi ko bina bataae sharaab chhudwaye, baccha naa hona yaa hokar nasht ho janaa yaa ladkiya hona, latary number or bhi bahut samasya kaa samaadhaan he pandit ji ke paas ek phone kar apni samasya kaa samaadhaan paao mo:-+91-99156-15359	NAG
ravivaar ko chuttee ke din release ho to opening zyaada acha hoga! lekin shukr shanivaar ko koun si chuttee he ? shanivaar kii chuttee keval kendra sarkaar ke 43 lakh naukaron ko hi milti he ! ye desh 125 karod logon kaa he ! or santoshi maa itne zyaada faimas nahi he jaise deepawali, durga pujas, janmashtami, shivaratri bagaurah he ! isaliye hamen shuukravaar ko jummevaar nazar aata he !	NAG
Free job free job ab har koi apane android mobile \U0001f4f1 se ghar baithe hajaaron rupye har maheene kama saktaa he or wo bhi bina koi paisa lagaae. ye jhooth nahin he. main isse 10000-20000 rupe har maheene kama rah. Join hone ke liye 1. apane android phone ke play store main ChampCash  likho or us app ko apane mobile phone main install kar lo. 2. ab app ko open karke sign up with champcash par click karke apni details bhar den. 3. Refer id of sponsor poochhega vahaan par$ 10635011 $daal do.  is I'D (10635011 ko khaali paper par likh len aage jarurat packegi.  4. complete challenge or apni id activate karke business se jud jaao. 5.apna wattsup number hi dale.jay champcash.....	NAG
america ke chunaav riglts me trump hillari se bahot aage. 270 ke aankade kii taraf trump. abaki baar trump sarkaar modi efect america me saaf najar aa rahaa hai.	NAG
Android yujar ke liye sunaharaa mauka ab apane hi mobile\U0001f4f2se bina paisa\U0001f4b5 lagaae... bees ...hazaar har maheene \U0001f4b2kama sakate hai . wo bhi apane ghar par hi 1-2 hour kaam kar ke.join karne ke liye play store\U0001f45cse(Chap cash) install karo open karo or syaap wyeth champakes par click\U0001f197karo apni detail bhar do or refer idi main sirf daalen 559030 or 62 rupe kaa bonus bhi paayen.ab aap ke saamne ek challenge aayega use complete karen or do minute kaa audio suno kamao jitna aap chahen plz Apna active wha\x00tsp no Hi dale jis se aap ko puri jankari di ja sak	NAG
aavashyaktaa he ladke evam ladakiyo kii pantjali heath care main (rajya evam jile anusaar) helper- 8500+OT+ rahanaa+ khaanaa suparvizer- 12600+OT+rahanaa+ khaanaa (anpadh se graduate tak)[u0pra0 evam bihar me and other states] sampark nan0- 7991766327 ( whatsapp)	NAG
Jackson Tirkey Bhai yo toh Aya Nagar hai. Phemous ho gaye. \U0001f920\U0001f60e	NAG
Hisam Nizamani Muhammed Mohammed Faisal Waseem Laghari  Mashooque Ali Khaskheli Ghazanfar Abbas yahn aao	NAG
sach ko bahot mushkilen paar kerani padati he jo aap log kar rahe ho.	NAG
sirf ek kol kijiye +91-9828505653  (jaisaa chaahoge vaisaa paaoge)  ab aap kii har samasya kaa samaadhaan mere paas  ye hisatyar aap kii jindagi badal degaa samasya koi bhi ho jad se khatm  samasya do samaadhaan lo... ek phone aap kii jindagi bana saktaa he india ore desh videsh mai bahut log phayda uthaa chuke he aap bhi aapni kisi bhi samasya kaa samaadhaan karavaayen ghar baithe wo bhi phone par  prem vivaah  premi premika mai an ban mahavanshikaran karwaanaa yaa tudwanaa muthakerani  dushman se chhutkaaraa sautan se chhutkaaraa santan naa hona yaa ho kar nasht ho janaa yaa ladki hi ladki hona  kaarobaar main ghaataa sir par karj ho janaa aapaki har samasya kaa samaadhaan mere paas  socho mat phone uthaao phone milaao samasya kaa samaadhaan paao  +91-9828505653 whatapps number +91-9828505653   ASTROLOGER Sunil Sharma	NAG
aage goli peeche paththar,neeche dharti upar aasmaan. feer bhi jawan bolte rahete he meraa bharat mahaan.	NAG
aaj ke top stox jaanane ke liye abhi apana number coment box main choden |	NAG
Yogi ji namaskar .kripaya school fees kam krava de in private school.aapke atii abhari rhenge. Faridabad se.....	NAG
Part time job karke Rs.10,000 - 30,000 har maheene kamanaa chaahate he to .......aaiye DIGITAL INDIA se judiye......Zero investment.... JOIN hone ke liye aap  1\u20e3 apane phone ke play store main champcash likho or us app ko apane mobile main install kar lo ! 2\u20e3 ab app par click karo or sign up par click karke apni ditels bhar do. 3\u20e3 Refer id of sponsor poochhega vahaan par 15555922 daal do  is I'D (15555922) ko khaali paper par likh len aage jarurat packegi  4\u20e3 complete challenge or apni id activate karke business se jud jaao.	NAG
ab   bolo   kon  hai   superstar   prabash   ya koi   or	NAG
India k liye batter kya he vo nai election usa me he vaha ki public decide kare k kon batter he	NAG
ABP News O:) ABP News :D ABP News B-) Kisne Rakkha Ye Name Tumhara? Bahot Acha Name Hain... :-)   Visit : MultiBot.Ga	NAG
kripaya dhyaan dijie !  ab har koi apane android mobile \U0001f4f1 se ghar baithe hajaaron rupye har maheene kama saktaa he or wo bhi bina koi paisa lagaae. ye jhooth nahin he. main isse  15000-30000 rupe har maheene kama rahaa hoon. aapke join hone ke baad main aapse contact karke saare proof duungaa or aage kaise kaam karnaa he, wo bhi bataaya jaayegaa.  Join hone ke liye 1. apane android phone ke play store main champcash likho or us app ko apane mobile phone main install kar lo. 2. ab app ko open karke sign up with champcash par click karke apni details bhar den. 3. Refer id of sponsor poochhega vahaan par 9044274 daal do.  is I'D (9044274) ko khaali paper par likh len aage jarurat packegi.  4. complete challenge or apni id activate karke business se jud jaao. .....jai hind.....jai champcash...	NAG
bhagwaan ammaa  kii aatma ko shanti pradaan karen   shanti shanti shanti	NAG
kahi na jaye, samay kharaab na kare,ek phone karo ghar baithe 9 ghanto main samaadhaan , manachaahi lav marij, sautan /dusman chhutkaaraa,karj,nokari,santanheenata,beemaari,modelling,nokari,bijnes ,factory loss whatsapp no. +91-8968848458	NAG
\U0001f4e2\U0001f4e2Good News\U0001f4e2\U0001f4e2  aaiye digital india se judiye..... or ghar baithe lakho kamaaye....... or duusare ko bhi kamaane kaa mauka dijie... \U0001f4b0koi investment nahin he...... aaiye berogari ko bharat se ukhaad phekane  me hamaari madad kijiye...  \U0001f1ee\U0001f1f3\U0001f3c2digital india mishan main champcash kaa nayaa dhamaakaa champcash main judakar kamao lakhon rupaye bina ek rupaya nivesh kiye.  \U0001f4a5MLM- kii duniya or digital india main aapako bina ek rupaya lagaaye aapako har maheene lakhon karodon kama ke de saktaa he. \U0001f4df\U0001f4f1aapkaa android mobile champcash kaa mishan digital \U0001f1ee\U0001f1f3india   kya aap bhi champcash ke mishan digital india main shaamil hue yaa nahin  \U0001f3c2 yadi aap log abhi tak champcash ke mishan digital india main shaamil nahin hue ho to,, \U0001f4dd abhi jwine karo or champcash ke mishan digital india se judakar bina ek rupaya lagaaye kamao  har maheene lakhon karodon rupaye or apane doston or \U0001f3e0padosiyon ,  \U0001f46aapane rishtedaaron , \u26a1apane saath kaam karne waalon , \U0001f6b6vidhaarthiyon or jo bhi berozegaar bhai hai  sabko champcash ke mishan digital india se jodo  \U0001f4b0or bina ek rupaya nivesh kiye aap log kamao lakhon rupaye ab champcash aapako digital mishan ko puraa karne ke liye  \u2705\U0001f4afaapako free jwine karegi or is mishan ko puraa karne ke liye aapako degi lakhon rupee , \u26a1champcash aap logon ko app inastol karne ke hi aap logon ko degi lakhon rupaye or bhaaiyon company kaa bhaagane kaa to sawaal hi nahin uthta  \U0001f603\U0001f4b6kyunki koi bhi company paise lekar bhaagti he naa kii paise dekar isliye champcash ke mishan digital india main shaamil hokar bharat ko digital india banane main madad karo aao samajhen kaise? \U0001f310 jo internet data aap log apane andride mobile yaa tablet pe phaltu ke messej or video dekhne main kharch karte ho ab uskaa upyog paise kamaane main karo  1 aap apane mobile or tablet ke play store main jaaen  \U0001f310or app main champcash app search karen install karen.  \u2705 2 champcash ke inastol ho jane par usko open karen or signup karen  \u2705 3 signup ke dauraan refer ID of sponsor maangane par 592694 daalen or proceed karen  \u2705 4 signup puraa hone par aapako ek challenge milegaa jo accept karnaa he or usamen jitani bhi app di gayi hai wo install kerani hai , \u2705jin jin app main signup karne ko kaha he wo karnaa he sab app install ho jane par aapkaa chalange complete ho jaayegaa or aapaki ID activate ho jaaegi or aapako $1 milegaa . iske baad aap aapaki team bana sakate ho or inakam karani sakate ho. \U0001f64f Sponsor ID- 592694 \U0001f1ee\U0001f1f3 Digital India me welcome watsap no 8287618882	NAG
Bhai agar yudh ho ga to desh piche chala jayega kamse kam 10 saal is liye yudh si tareeka ni hai	NAG
Bahar se dikhne mein gubare jesa aur andar se kisi plane ka system.	NAG
aaiye apni rashtriya bhashaa hindi (sanskrit ) main apane sandesh / shubhakamanaayen bhejein hindi ke saath sthaneey bhashaa ( tamil, telugu , malayalam, bengali, punjabi, gujarati, marathi , sindhi ) main bhi likhen .  bharat mata ke vir sapoot chhatrapati shivaji maharaj ji ko unki jayanti par shat-shat naman. shubh prabhaat , namaskara, aapkaa din mangalamay ho ,  namo lakshmi narayan  \u099c\u09df \u09ae\u09be \u09b2\u0995\u09cd\u09b7\u09cd\u09ae\u09c0 \u09a8\u09be\u09b0\u09be\u09df\u09a3, jai shani dev \u062c\u0626 \u0634\u0646\u064a \u062f \u064a\u0648 ,jai shri ram , \u062c\u0626 \u0634\u0631\u064a \u0631\u0627 \u0645 jai shri krishna \u062c\u0626 \u0634\u0631\u064a \u06a9\u0631\u0634\u0646 jai mata di , jai shri jhulelaal \u062c\u0626 \u0634\u0631\u064a \u062c\u0647\u0648\u0644\u064a\u0644\u0627\u0644 , jai bajrangbali, \u0a9c\u0aaf \u0ab6\u0acd\u0ab0\u0ac0 \u0ab9\u0aa8\u0ac1\u0aae\u0abe\u0aa8\u0a9c\u0ac0 , satnam shri vaaheguru, jai lakshmi mata ,jai shri ganesh, jai maan kaali, \u099c\u09df \u09ae\u09be, , jai maan santoshi, har har mahadev, satnam sakshi , shri man narayan, jai gau mata, om namah shivaay,  hari om \u0645\u064e\u0646\u062f\u0650\u0631\u064e = \u0645\u0646\u064e + \u0627\u0646\u062f\u064e\u0631\u064e = \u0645\u064e\u0646\u062f\u0650\u0631\u064e \u0645\u064e\u0646\u064e \u0647\u064e\u06aa\u064e \u0645\u0646\u06e1\u062f\u0650\u0631\u064e \u0627\u0647\u064e\u064a \u062c\u0650\u0647\u064e\u0646\u064e \u06fe \u067e\u0631\u064e\u0680\u064f\u0648 \u0631\u064e\u0647\u0646\u064e\u062f\u0650\u0648 \u0627\u0647\u064e\u064a  .mandir = man + andar = mandir. jo mann ke andar basataa he wo prabhu he.	NAG
